V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
116200,5590,356,FCHusker,1283558540,I have not seen anything anywhere stating anybody coming this weekend.,4812,visible,0,1,0,a:0:{},0,,0,0,0
116216,5590,268,Red Reign,1283559548,No visitors tomorrow.....one for the Idaho game....,4813,visible,0,2,0,a:0:{},0,,0,0,0
116230,5507,707,Scrollsker,1283560806,"[QUOTE](not as old as some of you, but hey, its a new experience for me)[/QUOTE]
HAHA.....good save CF",4707,visible,0,7,0,a:0:{},0,,0,0,0
116238,5586,707,Scrollsker,1283561072,Coffeyville CC.....why does that sound familiar,4810,visible,0,2,0,a:0:{},0,,0,0,0
116333,5590,369,HuskerInOkieland,1283565062,"A dude named Zilch-Nothing Nada is the only visitor for this game.:D

And if you look toward the Official Visitor section, you may spot a tumbleweed rolling across the section and hear the sound of crickets chirping.

Seriously, opening day is not a good game for visitors. Too many last second details for the coaches to be working on.",4814,visible,0,3,0,a:0:{},0,,0,0,0
116372,5590,356,FCHusker,1283566744,"[quote=""""HuskerInOkieland, post: 116333""""][B]A dude named Zilch-Nothing Nada is the only visitor for this game[/B].:D

And if you look toward the Official Visitor section, you may spot a tumbleweed rolling across the section and hear the sound of crickets chirping.

Seriously, opening day is not a good game for visitors. Too many last second details for the coaches to be working on.[/QUOTE]

How many stars does he carry?!?!?!?:lol:",4815,visible,0,4,0,a:0:{},0,,0,0,0
116412,5576,641,BornToBeRed,1283568589,"Twok, I'd say the odds are stacked against us. But Bubba is really into what Nebraska has to offer. I personally would be surprised if Bubba made it to us, but you never know.

As for Bubba, I'm not sure how he's done. I wasn't home during the game, but Bubba's team is currently up 49-7 with 6 minutes left in the game. I'll post as soon as I have his stats.",4776,visible,0,5,0,a:0:{},0,,0,0,0
116420,5576,597,twokgrad,1283568940,Carl Crawford? :),4777,visible,0,6,0,a:0:{},0,,0,0,0
116422,5576,641,BornToBeRed,1283569128,"Announcers said Bubba had a TD run and a TD pass, but have not given more detail. I'm hoping I'll get more when the local station does a recap of the local games.",4778,visible,0,7,0,a:0:{},0,,0,0,0
116427,5576,545,BigRedIggy,1283569303,I just got home from doing the birthday thing and flipped on the DVR. Haven't watched much of the game yet but Gardner Ed. got the ball first and on the first play of the game Bubba ran for an 80 yd TD. NICE!!!,4779,visible,0,8,0,a:0:{},0,,0,0,0
116428,5576,641,BornToBeRed,1283569386,"Bubba had a 75 yard TD run on the first play of the game. QB Draw, got outside and got on his horse. Nobody was even close.

Watching these stats, Gardner did a ton of running. 

But Bubba's TD pass? a 29 yard BEAUTY! Rolled out to avoid the sack and floated it right into the endzone over the corner.",4780,visible,0,9,0,a:0:{},0,,0,0,0
116430,5576,545,BigRedIggy,1283569409,He also had a sweet 29 yd TD pass into the endzone.,4781,visible,0,10,0,a:0:{},0,,0,0,0
116432,5576,641,BornToBeRed,1283569476,"Sorry, Iggy! I didn't mean to ruin the game for ya!",4782,visible,0,11,0,a:0:{},0,,0,0,0
116433,5576,545,BigRedIggy,1283569481,B2BRed. You are much better at this. I will let you summarize the plays.,4783,visible,0,12,0,a:0:{},0,,0,0,0
116435,5576,641,BornToBeRed,1283569629,"No, no, no! I just caught the last five minutes. What I posted was what I saw on the local highlight reel. You're watching the game, please tell us what you see!",4784,visible,0,13,0,a:0:{},0,,0,0,0
116439,5576,545,BigRedIggy,1283569869,np. I have the other tv on and watching the highlights at the same time. It looks like GE has a couple real nice RBs to go along with Bubba. It seems most of his passes were while rolling out. That probably opens up the possibility of him just tucking the ball and taking off. He had a lot of long (30 - 50 yd) throws off his back leg. Incredible arm strength. He had a couple for sure deep TDs that were just plain dropped.,4785,visible,0,14,0,a:0:{},0,,0,0,0
116445,5576,545,BigRedIggy,1283570407,"Former Chiefs player Rich Baldinger does the color commentary, he said he was going to the game up in Lincoln tomorrow night and told Bo he was going to scout Bubba for him tonight. :)",4786,visible,0,15,0,a:0:{},0,,0,0,0
116455,5576,545,BigRedIggy,1283571089,"They said his nickname Bubba came from his Mom and Aunt because he was a 10 pound baby and the name just stuck. Rich Joked that he may just call up Bo and bring him up with him tomorrow as """"NU needs help at QB now"""".:rolleyes:

Said that Bubba really likes the coaching staff and that was the main reason he chose NU. They also said he wasn't to thrilled with NU moving to the Big Ten because of his family in Kansas. He wanted them to stay in the Big XII.

Just got a roughing the QB and Rich just dropped a Suh reference.",4787,visible,0,16,0,a:0:{},0,,0,0,0
116461,5576,545,BigRedIggy,1283571305,Talking about how Starling needs to get his pads down when he runs. He is tall and lean and has taken a few hits while running straight up. Said he may not last very long in the next level with that running style.,4788,visible,0,17,0,a:0:{},0,,0,0,0
116468,5576,545,BigRedIggy,1283571715,Just threw a 50 yrd pass off balance...perfect strike. Once again Rich says he's calling Bo and bringing him with him. Other guy said if he can throw a 90 Plus mph baseball guess he should have no problem throwing an off balance throw off the left foot 50 yrds right on target.,4789,visible,0,18,0,a:0:{},0,,0,0,0
116469,5576,545,BigRedIggy,1283571800,"Nice 48 yd scamper for Bubba. Smooth runner for a 6'5"""" guy. Right after the run he puts up a beauty 29 yrd TD throw. Ran a slow mo on his arm release. Perfect over the top quick release. Perfect mechanics. Course then they talked about how much the MLB like that same release.

Funny lil' story... before the game they asked him to tell them something about himself that people wouldn't know. He said """"You caught me off guard but I'm kinda a fan of the show The Bachelorette."""" """"OoooKaaay"""". He said """"They have a lot of very nice looking women on that show and I kinda enjoy watching them."""" Rich joked """"Well he will probably have a few of those around him soon....ur uh nevermind his parents probably don't want to hear that."""" :)",4790,visible,0,19,0,a:0:{},0,,1283572418,545,1
116470,5576,641,BornToBeRed,1283571870,"Iggy, do the announcers ever give any kind of stat line on the guy? I never heard anything about his particulars..",4791,visible,0,20,0,a:0:{},0,,0,0,0
116480,5576,545,BigRedIggy,1283572859,"Half Time Stats:

[U]BVW[/U]   [U]GE[/U]
47      220   rush yds
92      99    pass yds
139     319  total yds
1         0    turnovers",4792,visible,0,21,0,a:0:{},0,,0,0,0
116482,5576,545,BigRedIggy,1283572955,no individual stats yet. still fast forwarding,4793,visible,0,22,0,a:0:{},0,,0,0,0
116485,5576,545,BigRedIggy,1283573472,New QB in at 6:33 in the 4th. No indv stats given. Not even any team stats past half :(,4794,visible,0,23,0,a:0:{},0,,0,0,0
116486,5576,641,BornToBeRed,1283573547,I'm updating KC STAR Varsity Zone as often as I can. Hoping something gets posted.,4795,visible,0,24,0,a:0:{},0,,0,0,0
116488,5576,545,BigRedIggy,1283573715,"Found this on [URL=""""http://varsity.kansascity.com/custom/game&t=box&game_id=9096""""]http://varsity.kansascity.com/custom/game&t=box&game_id=9096[/URL]


Scoring Summary:

GE: TD Bubba Starling 80 run (kick failed)
GE: TD Ryan Weber 9 run (Brett Jensen run)
GE: TD R Weber 6 run (Chase Lee kick)
BVW: TD Jordan Burgess 37 pass from Devin Rose (Alex Craven kick)
GE: TD B Jensen 7 run (C Lee kick)
GE: TD Austin Goldsmith 29 pass from Starling (C Lee kick)
GE: TD B Starling 8 run (C Lee kick)
GE: TD B Starling 42 interception return (C Lee kick)

Individual Stats:

Passing 	CP/AT 	YDS 	TD 	INT
GE: Bubba Starling 	5/10 	140 	1 	1
Rushing 	ATT 	YDS 	TD 	LG
GE: Bubba Starling 	9 	130 	1 	80
GE: Brett Jensen 	15 	114 	1 	28


Read more: [url]http://varsity.kansascity.com/custom/game&t=box&game_id=9096#ixzz0yWyazuyx[/url]",4796,visible,0,25,0,a:0:{},0,,0,0,0
116489,5576,545,BigRedIggy,1283573836,uhh think they gave Bubba a little extra credit on the last two scores. I missed the GE: TD B Starling 42 interception return  :),4797,visible,0,26,0,a:0:{},0,,0,0,0
116491,5576,641,BornToBeRed,1283574069,Good work Iggy! Thanks!,4798,visible,0,27,0,a:0:{},0,,0,0,0
116517,5608,641,BornToBeRed,1283575863,"[B]Quarterback[/B]
Bubba Starling
Gardner-Edgerton 
Passing: 5/10 140 Yards with 1 TD and 1 INT
Rushing: 9 Carries for 130 Yards and 1 TD (His long was 80 on the first play of the game for a TD)
[url]http://varsity.kansascity.com/custom/game&t=box&game_id=9096#ixzz0yWyazuyx[/url]

Jamal Turner-Arlington Sam Houston
Passing: 13/25 for 116 Yards 1TD and 1 INT
Running: 17 Carries for 118 Yards for 1 TD
[url]http://www.star-telegram.com/1153/index.html?site=default&mkt=&Season=2010&tpl=Boxscore&Sport=1&ID=4154&TeamID=6&SearchType=Teams[/url]

[B]Running Back[/B]
[B]No Current RB Commits[/B]

[B]Wide Receiver[/B]
Daniel Davie-Beatrice
I’m having difficulty finding Davie’s stats, so here are his summaries in the article:
[QUOTE]Nebraska recruit Daniel Davie rushed for 119 yards and two touchdowns, turned a short swing pass from quarterback Tandon Dorn into a 65-yard touchdown, and he intercepted a pass to lead Beatrice.[/QUOTE]
[QUOTE]Davie picked up a pair of blocks, cut once to his right, then back to the left sideline and pulled away from Norris defenders with ease in the final 40-yard sprint to the end zone. The touchdown came on the fifth play of the second half and boosted Beatrice's lead to 21-7.[/QUOTE]
[QUOTE]The Orangemen answered quickly on their first possession as Davie sparked a six-play scoring drive with 47 yards rushing on four carries, including the final 9 on a twisting, cutback run. On Beatrice's next possession, Davie added the 65-yard touchdown that capped a 73-yard drive.[/QUOTE]
[QUOTE]Beatrice took control when Davie scored on a 35-yard run on the opening possession of the second half. That run also featured the cutback style and the speed to slip through a seam.[/QUOTE]
[url]http://journalstar.com/sports/high-school/football/article_7deabcb6-b7db-11df-8f3f-001cc4c002e0.html[/url]

[B]Kicker[/B]
Nikolas Sade-Wakefield High School
Wakefield posted a 30-0 shutout, with 4 TD’s and a Safety. That makes 4 PAT’s for Sade.
[url]http://www.highschoolot.com/football_friday/story/8240081/[/url]",4828,visible,0,0,0,a:0:{},0,,0,0,0
116535,5608,268,Red Reign,1283577969,"Nice stuff....keep it coming...:)

Aaron Green hadd 22 carries for 217 yards tonight however, his team lost 29-24...

[url]http://www.mysanantonio.com/sports/high_school/search.html?site=default&mkt=sanantonio&Season=2010&tpl=Boxscore&Sport=1&ID=74712&TeamID=1928&SearchType=Teams[/url]",4829,visible,0,1,0,a:0:{},0,,1283578528,268,1
116589,5590,354,carrolltonsker,1283592316,"Bo mentioned in an interview the other night that there were """"a number"""" of unofficials for WKU, but no officials.",4816,visible,0,5,0,a:0:{},0,,0,0,0
116628,5614,605,Howlin Wolf,1283604947,"The good news is he had some good things happen early but all on his own.  Doesn't  sound like has a solid backup crew and it could be a long season.
Stay healthy and under the radar, see you in Jan.

My Thread's title is wrong ---   it was his second game.



[url]http://www.star-telegram.com/2010/09/04/2445092/after-a-running-start-arlington.html[/url]",4830,visible,0,0,0,a:0:{},0,,1283610066,605,1
116639,5614,19,KleinTxHusker,1283606423,"This caught my eye...

[QUOTE]After forcing a pair of first-quarter turnovers, the Texans could not stop anything the Mustangs tried. Going the most basic of routes -- up the middle -- [B]Mustangs senior running back David Wesley ran pretty much where he chose.[/B]

He finished the night with [B]224 yards on 13 carries and three touchdowns.[/B]

17+ yards per carry...

Read more: [url]http://www.star-telegram.com/2010/09/04/2445092/after-a-running-start-arlington.html#ixzz0yZAFRHtI[/url][/QUOTE]",4831,visible,0,1,0,a:0:{},0,,0,0,0
116643,5614,268,Red Reign,1283606843,"This was his second game as he had a monster first game last week...FWIW his team has no defense at all....they gave up 48 points last week and just squeaked out a win....

His stats last night I wouldn't exactly say were bad (in fact under the circumstances I would say were impressive) as he accounted for 234 of his teams 287 total yards despite their very poor performance:

17 carries for 118 yards rushing  (6.94 yards per carry)

13 for 25 for 116 yards passing

[url]http://www.star-telegram.com/1153/index.html?site=default&mkt=&Season=2010&tpl=Boxscore&ID=4154&Sport=1&TeamID=&SearchType=Teams[/url]",4832,visible,0,2,0,a:0:{},0,,1283607751,268,1
116646,5615,256,p-ville husker,1283607178,"Aaron had another great game, but his team lost to a 4A team Kerrville Tivy 39-34

Aaron had 22 carries, 217 yards, 2 TD's including a 85 yard run with 5:19 to go to take the lead only for Tivy to come back and take the lead with 3 minutes left and Madison could not score again.

Troy Williams the other RB that is going to UTSA had 16 carries, 209 yards and 2 TD's

Tivy QB was 41 for 75 passes, 4TD's and 0 Int for 503 yards. :wow:",4834,visible,0,0,0,a:0:{},0,,0,0,0
116647,5614,268,Red Reign,1283607266,"His stats for the first two games:

Rushing:

56 carries for 416 yards (7.43 yards per carry) and 6 TDs

Passing:

21 for 39 for 230 yards and 2 TDs",4833,visible,0,3,0,a:0:{},0,,0,0,0
116650,5615,268,Red Reign,1283607518,"Some really nice numbers for Aaron in a loss....

Do you think with the numbers that Troy Williams is putting up that he might attract some other offers that turn his head a bit?  Or is he soild at UTSA?

Also I have heard the WAC is interested in UTSA, Montana & Montana State....any news on that down their?",4835,visible,0,1,0,a:0:{},0,,0,0,0
116665,5576,440,werewasi,1283608491,"[quote=""""twokgrad, post: 116420""""]Carl Crawford? :)[/QUOTE]
 
Turner Gill?",4799,visible,0,28,0,a:0:{},0,,0,0,0
116668,5615,256,p-ville husker,1283608623,"[quote=""""Red Reign, post: 116650""""]Some really nice numbers for Aaron in a loss....

Do you think with the numbers that Troy Williams is putting up that he might attract some other offers that turn his head a bit?  Or is he soild at UTSA?

Also I have heard the WAC is interested in UTSA, Montana & Montana State....any news on that down their?[/QUOTE]A lot of SA kids are wanting to stay at home and play for UTSA....so he might be happy.  UTSA is going Div 1 in 2013 and the talk when they started up the football program they would join the Sun Belt and supposedly South Alabam is joining the Sun Belt in 2012 when they go Div 1 if that is still happening.

Imo the WAC is dead as Hawaii will go independent and talk is MWC is going to go after Houston and either UTEP or NMSU and then La tech will go to C-USA to replace Houston.",4836,visible,0,2,0,a:0:{},0,,0,0,0
116669,5615,256,p-ville husker,1283608817,"Still trying to comprahend how a HS QB thru the ball 75 times in a 48 minute game? :wow:

Another HS game here was Austin High 66-63 in one OT over Belton who might have the top QB in the nation David Ash who is going to UT....both QB's had 6 throwing TD's and 1 running TD.",4837,visible,0,3,0,a:0:{},0,,0,0,0
116676,5615,268,Red Reign,1283609128,"Thanks....that makes a lot of sense and I agree on the WAC....dead man walking...

[B][/B][quote=""""p-ville husker, post: 116668""""]A lot of SA kids are wanting to stay at home and play for UTSA....so he might be happy.  UTSA is going Div 1 in 2013 and the talk when they started up the football program they would join the Sun Belt and supposedly South Alabam is joining the Sun Belt in 2012 when they go Div 1 if that is still happening.

Imo the WAC is dead as Hawaii will go independent and talk is MWC is going to go after Houston and either UTEP or NMSU and then La tech will go to C-USA to replace Houston.[/QUOTE]",4838,visible,0,4,0,a:0:{},0,,0,0,0
116693,5615,256,p-ville husker,1283610571,"[quote=""""Red Reign, post: 116676""""]Thanks....that makes a lot of sense and I agree on the WAC....dead man walking...

[B][/B][/QUOTE]
 
I was off a year as South Alabama will be a full fledged Div 1 member in 2013 in the Sun Belt and the 2011, 2012 seasons are their transition to Div 1A and UTSA will play Div 1AA independent in 2011, then go to Div 1 in transition years 2012 and 2013 then full fledge member in 2014.",4839,visible,0,5,0,a:0:{},0,,0,0,0
116747,5615,268,Red Reign,1283612789,"Thanks...:)

[B][/B][quote=""""p-ville husker, post: 116693""""]I was off a year as South Alabama will be a full fledged Div 1 member in 2013 in the Sun Belt and the 2011, 2012 seasons are their transition to Div 1A and UTSA will play Div 1AA independent in 2011, then go to Div 1 in transition years 2012 and 2013 then full fledge member in 2014.[/QUOTE]",4840,visible,0,6,0,a:0:{},0,,0,0,0
116768,5615,597,twokgrad,1283613930,Do they not play defense in Texas? It seems like everyone I read about playing Texas High School football has HUGE offensive numbers.,4841,visible,0,7,0,a:0:{},0,,0,0,0
116769,5576,597,twokgrad,1283614159,Lets hope he turns out to be Turner Gill. I prefer to have a logjam at QB...depth = competition right? And that makes everyone better.,4800,visible,0,29,0,a:0:{},0,,0,0,0
116801,5615,256,p-ville husker,1283616122,"[quote=""""twokgrad, post: 116768""""]Do they not play defense in Texas? It seems like everyone I read about playing Texas High School football has HUGE offensive numbers.[/QUOTE]
 
We just have outstanding talent here that it is hard to shut down.  They play year round and the 7 on 7 that started around 10 years or so ago has had the offenses ahead of the defenses.",4842,visible,0,8,0,a:0:{},0,,0,0,0
116842,5615,508,KTexUNLfan,1283618607,You've got to love Texas high school football!,4843,visible,0,9,0,a:0:{},0,,0,0,0
116868,5615,314,HUSKERinKC,1283620350,"[quote=""""Red Reign, post: 116650""""]Some really nice numbers for Aaron in a loss....

Do you think with the numbers that Troy Williams is putting up that he might attract some other offers that turn his head a bit?  Or is he soild at UTSA?

Also I have heard the WAC is interested in UTSA, Montana & Montana State....any news on that down their?[/QUOTE]
 
After what I have seen from him I would like him to come to NU.  The kid can play the game.  Great blocker and great runner.  Loves to hit people when he is blocking.",4844,visible,0,10,0,a:0:{},0,,0,0,0
118714,5348,19,KleinTxHusker,1283654875,"well the 9/4 depth chart has Russell Shepard as #1 WR.  Saw him in the game tonight.  Mushberger confused Kelvin Sheppard #11 on Defense with Russell #10 on offense.

I realize this is a Jammal Turner thread.  It does show that a great talent can come through and play at a young age.",4657,visible,0,19,0,a:0:{},0,,0,0,0
119564,5731,356,FCHusker,1283729479,Anybody know the severity of it? From what I heard he was carted off the field. I hope he will be ok!! Wishing him a speedy and full recovery!,4884,visible,0,0,0,a:0:{},0,,0,0,0
119566,5085,356,FCHusker,1283729624,I believe Aaryn Bouzos is coming for the Texas game. I will try to find the link again.,4323,visible,0,25,0,a:0:{},0,,0,0,0
119568,5590,356,FCHusker,1283729775,"[quote=""""carrolltonsker, post: 116589""""]Bo mentioned in an interview the other night that there were """"a number"""" of unofficials for WKU, but no officials.[/QUOTE]
 
Very true! Evan Boehm was on-hand for an un-official! I really hope we land him in next years class!! I think our chances are pretty darn good, but it is early.",4817,visible,0,6,0,a:0:{},0,,0,0,0
119580,5590,268,Red Reign,1283730957,"Bubba Starling, Ryan Reeves and Daniel Davie were all """"unofficial"""" visitors...and of course all """"N"""".....:)",4818,visible,0,7,0,a:0:{},0,,0,0,0
119606,5590,641,BornToBeRed,1283732710,"[quote=""""Red Reign, post: 119580""""]Bubba Starling, Ryan Reeves and Daniel Davie were all """"unofficial"""" visitors...and of course all """"N"""".....:)[/QUOTE]
 
I'm glad to hear about all three making unofficials. The more they see the enthusiasm in Memorial Stadium, the more they have to love the program.",4819,visible,0,8,0,a:0:{},0,,0,0,0
119640,5731,308,G33K,1283735388,"Okay, not to sound insensitive, but this raises a question for me.  How do the coaches handle a situation like this if it were to be a very serious injury?  I'm assuming we'd have no choice but to rescind the scholarship offer.  Does anyone know if this has happened before?  Needless to say, I hope that is not the case here and that Aaryn will be just fine and a future star for NU!",4885,visible,0,1,0,a:0:{},0,,0,0,0
119649,5731,268,Red Reign,1283736510,"Actually most coaches with integrity will honor the scholarship....happend a few years ago, with a kid from Texas who had a heart problem and Mac Brown honored the scholarship offer...as I expect Bo to do IF he can't play football anymore...

With that being said lets wait and see what the injury is and if it requires surgery etc....not uncommon for kids to get hurt and bounce back just fine....happens all the time...


[B][/B][quote=""""G33K, post: 119640""""]Okay, not to sound insensitive, but this raises a question for me.  How do the coaches handle a situation like this if it were to be a very serious injury?  I'm assuming we'd have no choice but to rescind the scholarship offer.  Does anyone know if this has happened before?  Needless to say, I hope that is not the case here and that Aaryn will be just fine and a future star for NU![/QUOTE]",4886,visible,0,2,0,a:0:{},0,,1283737435,268,1
119654,5731,24,HUSKER 4 EVER,1283736920,I would hope that we will honor the dvholorship no matter how bad the injury if he still wishes to attend NU.,4887,visible,0,3,0,a:0:{},0,,0,0,0
119660,5731,268,Red Reign,1283737479,"Agree 100% and have no doubt in my mind that we will IF he he can't play anymore...

[B][/B][quote=""""HUSKER 4 EVER, post: 119654""""]I would hope that we will honor the dvholorship no matter how bad the injury if he still wishes to attend NU.[/QUOTE]",4888,visible,0,4,0,a:0:{},0,,0,0,0
119663,5731,118,akweasel,1283737758,"Not to be rude......but most of the time in this day and age, knee injuries are going to happen and players are going to still be able to have a productive and in some cases normal career.

With this said, he probably wouldn't come in at NU and start right away so he could redshirt.  This in all actuality gives this guy 2 solid years to focus on school, rehab, gain his mental confidence back and better yet, learn the defense before he ever even gets on the field for real.  I'd stand by our offer and take advantage of it..........as much as one can with a injury.",4889,visible,0,5,0,a:0:{},0,,0,0,0
119670,5731,268,Red Reign,1283738224,"Not rude at all...spot on....my point above too....

[B][/B][quote=""""akweasel, post: 119663""""]Not to be rude......but most of the time in this day and age, knee injuries are going to happen and players are going to still be able to have a productive and in some cases normal career.

With this said, he probably wouldn't come in at NU and start right away so he could redshirt.  This in all actuality gives this guy 2 solid years to focus on school, rehab, gain his mental confidence back and better yet, learn the defense before he ever even gets on the field for real.  I'd stand by our offer and take advantage of it..........as much as one can with a injury.[/QUOTE]",4890,visible,0,6,0,a:0:{},0,,0,0,0
119711,5731,356,FCHusker,1283741616,"Great news is that Rick Shaw of Huskers Illustrated talked with Aaryn tonight and Aaryn says he expects to be back in a couple games or so as it turned out to be no more than a sprain to his left knee! Great news and wishing the kid a speedy recovery! Maybe a steal in this recruiting class in my mind from what all I have read!

[url]http://nebraska.rivals.com/showmsg.asp?fid=522&tid=136285779&mid=136285779&sid=928&style=2[/url]",4891,visible,0,7,0,a:0:{},0,,0,0,0
119758,5731,641,BornToBeRed,1283745168,"*Sigh of relief*

Here's to a speedy recovery for Aaryn!!",4892,visible,0,8,0,a:0:{},0,,0,0,0
119767,5731,268,Red Reign,1283745827,"Well good....thanks for sharing....:)

[B][/B][quote=""""SBHusker, post: 119711""""]Great news is that Rick Shaw of Huskers Illustrated talked with Aaryn tonight and Aaryn says he expects to be back in a couple games or so as it turned out to be no more than a sprain to his left knee! Great news and wishing the kid a speedy recovery! Maybe a steal in this recruiting class in my mind from what all I have read!

[url]http://nebraska.rivals.com/showmsg.asp?fid=522&tid=136285779&mid=136285779&sid=928&style=2[/url][/QUOTE]",4893,visible,0,9,0,a:0:{},0,,0,0,0
119843,5731,735,huskerpt34,1283782057,"Didn't that happen with Chris Williams?  He has since left the team, but I think Bo honored the scholarship and allowed him to rehab.  Not that it matters, looks like he'll be okay.",4894,visible,0,10,0,a:0:{},0,,0,0,0
119934,5590,268,Red Reign,1283793541,OG Evan Boehm a 2012 target out of Missouri also visited unofficial....a really good sign for us...,4820,visible,0,9,0,a:0:{},0,,0,0,0
119940,5590,356,FCHusker,1283794086,"[quote=""""Red Reign, post: 119934""""]OG Evan Boehm a 2012 target out of Missouri also visited unofficial....a really good sign for us...[/QUOTE]
 
....as previously mentioned!!!!!:D;)",4821,visible,0,10,0,a:0:{},0,,0,0,0
119943,5590,268,Red Reign,1283794485,"My apology and my mistake....I need to read better....:)

[B][/B][quote=""""SBHusker, post: 119940""""]....as previously mentioned!!!!!:D;)[/QUOTE]",4822,visible,0,11,0,a:0:{},0,,0,0,0
119985,5749,268,Red Reign,1283799414,"He is a 3 to play 3 guy....had a medical RS in 2009...played two games before being hurt........with the pipe-line we have established with Coach Sims at Fort Scott I would think our chances are real good to land him...Texas A&M is said to be showing soem interest too....


Lawrenceville, GA 
Central Gwinnett HS 
Fort Scott CC
5'11""""
185 lbs
40 time:
Scholarships: Arkansas St., Middle Tennessee State, Nebraska, Northern Illinois, Southern Miss 
Recruiters: Ted Gilmore & Carl Pelini

Rivals: 3*** 5.6
Rivals.com junior college top 50 2011 (#31)----Top 18 are 4****s


High School Senior year Highlights:

[QUOTE]<object width=""""480"""" height=""""385""""><param name=""""movie"""" value=""""http://www.youtube.com/v/UJ9_VfnYxtk?fs=1&amp;hl=en_US""""></param><param name=""""allowFullScreen"""" value=""""true""""></param><param name=""""allowscriptaccess"""" value=""""always""""></param><embed src=""""http://www.youtube.com/v/UJ9_VfnYxtk?fs=1&amp;hl=en_US"""" type=""""application/x-shockwave-flash"""" allowscriptaccess=""""always"""" allowfullscreen=""""true"""" width=""""480"""" height=""""385""""></embed></object>[/QUOTE]",4896,visible,0,0,0,a:0:{},0,,0,0,0
120093,5749,641,BornToBeRed,1283805369,"Wow. Kid looks like a serious play-maker.

RR, do we know why he went Jr College? I'm assuming to straighten out academics?",4897,visible,0,1,0,a:0:{},0,,0,0,0
120184,5749,268,Red Reign,1283808819,"He had an off field issue....


[B][/B][quote=""""BornToBeRed, post: 120093""""]Wow. Kid looks like a serious play-maker.

RR, do we know why he went Jr College? I'm assuming to straighten out academics?[/QUOTE]",4898,visible,0,2,0,a:0:{},0,,0,0,0
120444,5749,323,BakNthday,1283817038,"Some nice highlights.  Kid seems to have good vision, quickness and not easily brought down.  Hope we land him.",4899,visible,0,3,0,a:0:{},0,,0,0,0
120663,5576,63,OPHusker,1283821654,"They announced that GE's game against St. Thomas Aquinas in October will be shown on ESPNU, will be great chance to see Bubba's talents",4801,visible,0,30,0,a:0:{},0,,0,0,0
120708,5576,418,jikastew,1283822320,When does he make a decision regarding BB or FB?,4802,visible,0,31,0,a:0:{},0,,0,0,0
121479,5576,412,USS Midway CV41,1283872490,"[quote=""""jikastew, post: 120708""""]When does he make a decision regarding BB or FB?[/QUOTE]
 
gonna be like kiry cooper, playing both up here. may hurt him a little at being a starter since he will miss spring ball for playing baseball. was down in kc this summer and ran into his best friend at a mall. his friend says he is pumped up to be a husker. i think he also said he was going to graduate in december to be enrolled in january at UNL.",4803,visible,0,32,0,a:0:{},0,,0,0,0
122252,5827,24,HUSKER 4 EVER,1283958786,"I know the big recruiting weekend (Ut and MU) are still a ways off, but I was ondering if there was any chance we might get a new commitment before then?  Or will we be waiting until those weekends or later for the rest of our commitments.

What say you oh recruiting gurus :)",4969,visible,0,0,0,a:0:{},0,,0,0,0
122260,5827,502,BugskerJeff,1283959866,"BugskerJeff
Omaha South High School
LB / QB
4.0 GPA
Bench Press - 375
Squat - 600
40 time - 4.4

Current offers:  Oklahoma, Texas, Notre Dame, USC, Michigan, Ohio St., Florida, Alabama, and Boise State.

Sounds like it would be a pretty sweet pickup. Old-fashioned Iron-man football player.  Let's sign this kid!",4970,visible,0,1,0,a:0:{},0,,0,0,0
122310,5827,524,HuskerInHuntingtonBeach,1283963014,"Lol...I watched Sean Callahan last night on Big Red Wrap Up and he explained the reason why things have been a bit slow right now...basically because the first game was to be a blow out and this game is so early in the morning we won't have a lot of visitors.  

Most players want their officials to be during Longhorns and Tigers games and we will probably see some additional commits following those game.  However, his main point was that because of the class we already have (12-13) ALREADY we can begin to get quite a bit more picky on the players we want.  I know that this staff will be evaluating very closely where we need to add depth and focusing on only the best players in those areas from here on out.",4971,visible,0,2,0,a:0:{},0,,0,0,0
122322,5827,24,HUSKER 4 EVER,1283964076,"can somebody stop by and wake bugster up,  He is typing while sleeping :lol: :D

I king of thought we would have to wait until those games but since I am not a recruitinh guru figured it can;t hurt to ask :)",4972,visible,0,3,0,a:0:{},0,,0,0,0
122329,5827,268,Red Reign,1283964253,"First """"official"""" visitor of the season will be a soft commit to Rice.....O.T. Givens Mordi Price (only visit he has scheduled now) who will be at the South Dakota State game....however, expect a few """"unofficial"""" visits at both the Idaho and SDSU games...",4973,visible,0,4,0,a:0:{},0,,0,0,0
122336,5749,268,Red Reign,1283964397,"Yeah me too....I suspect Bo has vetted him with Coach Sims and he understands no more off-field tomfoolery will be allowed either....

[B][/B][quote=""""BakNthday, post: 120444""""]Some nice highlights.  Kid seems to have good vision, quickness and not easily brought down.  Hope we land him.[/QUOTE]",4900,visible,0,4,0,a:0:{},0,,0,0,0
