key,user,unixTime,postText,time,words
111169,mjw11,1283207598,"no I agree completely...The thing i liked about Texas was the 6 week grade checks..sure some teachers would give a kid a 70 when he had a 66 but overall the eligibility checks were a positive...It also set me up for complete shock when I got to California where a kid gets socially promoted every year regardless of their performance, there is zero accountability for students or even teachers out here.... I am trying desperately to get a job in the Omaha area next year for several reasons",2010-08-30T22:33:18Z,no i agree completely   the thing i liked about texas was the 6 week grade checks  sure some teachers would give a kid a 70 when he had a 66 but overall the eligibility checks were a positive   it also set me up for complete shock when i got to california where a kid gets socially promoted every year regardless of their performance  there is zero accountability for students or even teachers out here     i am trying desperately to get a job in the omaha area next year for several reasons
111636,ElginTXHusker,1283239944," 
 

according to an article here in the Austin American Statesman (that I cannot find the link to) UT still firmly believes that Green will come to  UT although brown has already committed. Just looking at some of our recruits the tide has shifted and we are not only  in the race for these top recruits, we are starting to win these races as well. I would love to see Texas lose out on Mr. Green. Any day I can use Texas and Lose in the same sentence it's a good day in my book

Go Big Red",2010-08-31T07:32:24Z," 
 

according to an article here in the austin american statesman (that i cannot find the link to) ut still firmly believes that green will come to  ut although brown has already committed  just looking at some of our recruits the tide has shifted and we are not only  in the race for these top recruits  we are starting to win these races as well  i would love to see texas lose out on mr  green  any day i can use texas and lose in the same sentence it's a good day in my book

go big red"
111680,p-ville husker,1283258829," 
 
Just read that too.  They will try and get their other 2 or so players and then go after Green hard in January if Green does not commit to UT before then.  Even if we get Green UT will go after him hard.",2010-08-31T12:47:09Z," 
 
just read that too   they will try and get their other 2 or so players and then go after green hard in january if green does not commit to ut before then   even if we get green ut will go after him hard "
111696,p-ville husker,1283260500," 
 
I agree from all the quotes he is giving to the FREE newspapers.

Today's paper thinks we may have turned him against us going to the Big Ten and being farther away for his family to watch the games live...don't know as it would be easier for them to watch both boys play.  Lots of speculation and only Aaron knows for sure...but with the brother here and all the other favorites having their RB's he would just commit, but imo something is holding him back.  Green and Brown are good friends.",2010-08-31T13:15:00Z," 
 
i agree from all the quotes he is giving to the free newspapers 

today's paper thinks we may have turned him against us going to the big ten and being farther away for his family to watch the games live   don't know as it would be easier for them to watch both boys play   lots of speculation and only aaron knows for sure   but with the brother here and all the other favorites having their rb's he would just commit  but imo something is holding him back   green and brown are good friends "
111700,HorninFortWorth,1283260955,The good thing for Texas is they got their running back so they don't need to put a full course press on for Green but obviously would welcome his addition. The season is starting and they can see if Green plans to take an official visit or not. Once the season gets rolling Texas will have a better idea of where they want to fill these last couple spots in regards to need for someone to play in 2011.,2010-08-31T13:22:35Z,the good thing for texas is they got their running back so they don't need to put a full course press on for green but obviously would welcome his addition  the season is starting and they can see if green plans to take an official visit or not  once the season gets rolling texas will have a better idea of where they want to fill these last couple spots in regards to need for someone to play in 2011 
111722,HUSKER 4 EVER,1283262598," 

That is basically been my belief for months now.  IMO he did not want to be rush, UT wanted 2 RBs Brown and 1 for 3-4 other. one of those others committed. Green wants to go to Texas, but now has to wait to see if Texas lands their other two targets.  Once texas completely fills up then he will decide on his second choice.  5f Ut does not land their targets they will then offer the scolie position to Green.  This will not be over until UT completely fills up their slots.  Until then we wait.",2010-08-31T13:49:58Z," 

that is basically been my belief for months now   imo he did not want to be rush  ut wanted 2 rbs brown and 1 for 3-4 other  one of those others committed  green wants to go to texas  but now has to wait to see if texas lands their other two targets   once texas completely fills up then he will decide on his second choice   5f ut does not land their targets they will then offer the scolie position to green   this will not be over until ut completely fills up their slots   until then we wait "
111731,carrolltonsker,1283263298," 

I can't say I have watched it a lot, but it's only one channel.  Keep in mind that most of the Big 10 games are already televised on either ESPN, ESPN2, ESPNU, ABC, etc.  Most of the games not picked up by the big boys are then telecast on the Big Ten Network.  And the kickoffs are staggered so that they can telecast the remaining games.",2010-08-31T14:01:38Z," 

i can't say i have watched it a lot  but it's only one channel   keep in mind that most of the big 10 games are already televised on either espn  espn2  espnu  abc  etc   most of the games not picked up by the big boys are then telecast on the big ten network   and the kickoffs are staggered so that they can telecast the remaining games "
111749,p-ville husker,1283264174," 
 
All Big Ten games are televised live.....ESPN and ESPN2 always have 2 games at 11 am and then the other games start at different times and they have the main channel and 5 or so alternate channels so you can watch whatever game you want as 2-3 or more are going on at the same time.  ABC gets the prime game at 2:30 and some 7 clock games then the 2 on ESPN and then the Big Ten Network does the other games.  Even when the Big Ten is playing weak OOC games at home they show the games....so we would be shown instead of the 3 PPV games we will get this year.  At least next year OOC is good where all 3 games scheduled would be on TV in my mind.

Green parents will be able to watch all the games....but it is different than watching them live and the distance could be a factor.",2010-08-31T14:16:14Z," 
 
all big ten games are televised live     espn and espn2 always have 2 games at 11 am and then the other games start at different times and they have the main channel and 5 or so alternate channels so you can watch whatever game you want as 2-3 or more are going on at the same time   abc gets the prime game at 2:30 and some 7 clock games then the 2 on espn and then the big ten network does the other games   even when the big ten is playing weak ooc games at home they show the games    so we would be shown instead of the 3 ppv games we will get this year   at least next year ooc is good where all 3 games scheduled would be on tv in my mind 

green parents will be able to watch all the games    but it is different than watching them live and the distance could be a factor "
111754,Howlin Wolf,1283264525," 

I want to see the exposure of Nebraska games here for parents of Texas recruits next year.  The Big Ten Network is great and i'll bet we wouldn't have to use PPV to see this weeks game if we were already in the Big Ten.     I'll spend some time checking out the network this weekend.
We'll all know more on Monday      Thanks for the input.",2010-08-31T14:22:05Z," 

i want to see the exposure of nebraska games here for parents of texas recruits next year   the big ten network is great and i'll bet we wouldn't have to use ppv to see this weeks game if we were already in the big ten      i'll spend some time checking out the network this weekend 
we'll all know more on monday      thanks for the input "
111759,Sprint23r,1283264893,"  
 
How would they determine which son to watch play live if they are at different school hundreds of miles apart and playing on the same day? Seems to me it would be much easier on the parents to see the boys play live or otherwise if they were both on the same football team ;)",2010-08-31T14:28:13Z,"  
 
how would they determine which son to watch play live if they are at different school hundreds of miles apart and playing on the same day  seems to me it would be much easier on the parents to see the boys play live or otherwise if they were both on the same football team  )"
111890,Red Reign,1283273176,"As expected Daimion Stafford recieved a 4**** rating 5.8 from Rivals in the JUCO rankings and is ranked #13 in their JUCO Top 50...well deserved from what I have seen of him, on film, both in high school and CC.....

Top 18 are 4****'s....no 5*****'s.....

 


Dexter Moody a target of our's at Fort Scott was ranked #47.....",2010-08-31T16:46:16Z,"as expected daimion stafford recieved a 4**** rating 5 8 from rivals in the juco rankings and is ranked #13 in their juco top 50   well deserved from what i have seen of him  on film  both in high school and cc     

top 18 are 4****'s    no 5*****'s     

 


dexter moody a target of our's at fort scott was ranked #47     "
111893,Red Reign,1283273436,"Of our 12 non-kickers, 8 of the 12 are 4**** ranked...",2010-08-31T16:50:36Z,of our 12 non-kickers  8 of the 12 are 4**** ranked   
111901,ShortSideOption,1283274082,"Are we going after the #5 JUCO from Fort Scott as well?  I think we may need a JUCO corner that can step in right away next year, especially if Dennard leaves early.",2010-08-31T17:01:22Z,are we going after the #5 juco from fort scott as well   i think we may need a juco corner that can step in right away next year  especially if dennard leaves early 
111931,BornToBeRed,1283275713,"When describing Turner, I use two words:

 . Legit.",2010-08-31T17:28:33Z,"when describing turner  i use two words:

   legit "
111960,Red Reign,1283276899,"You know I tend to agree, and have for awhile, that he plays WR or CB/S...but I also think Bo gives him a real shot to be the QB at Nebraska as has done with T-Magic...and he may just win that job....

None-the-less an exciting addition to Nebraska football....",2010-08-31T17:48:19Z,"you know i tend to agree  and have for awhile  that he plays wr or cb/s   but i also think bo gives him a real shot to be the qb at nebraska as has done with t-magic   and he may just win that job    

none-the-less an exciting addition to nebraska football    "
111997,iBLEEDred,1283278978,412 YDS Total offense and 298 YDS rushing in his first game this year!!!  And like 6 TDs!!! I will take that at QB anyday!!!,2010-08-31T18:22:58Z,412 yds total offense and 298 yds rushing in his first game this year     and like 6 tds    i will take that at qb anyday   
112011,BornToBeRed,1283279828,"My favorite is at 2:10, his third TD of the game. He slows down, waits for the blocker to pick up the DB and then just shoots off again. Great talent.",2010-08-31T18:37:08Z,my favorite is at 2:10  his third td of the game  he slows down  waits for the blocker to pick up the db and then just shoots off again  great talent 
112051,carrolltonsker,1283282285,"I disagree with one part of the evaluation.  He says, """"""""Turner is too good an athlete to invest too much time in to develop as a passer when he could be on the field making an impact at another position offensively or on defense.""""""""  I say the opposite.  He is so good of an athlete that you want him touching the ball as much as possible.  Let him play QB, and work on his passing skills.",2010-08-31T19:18:05Z,"i disagree with one part of the evaluation   he says  """"""""turner is too good an athlete to invest too much time in to develop as a passer when he could be on the field making an impact at another position offensively or on defense """"""""  i say the opposite   he is so good of an athlete that you want him touching the ball as much as possible   let him play qb  and work on his passing skills "
112196,p-ville husker,1283294296," 
 
I agree....with a playmaker like that you want him with the ball and we are moving toward a running QB.",2010-08-31T22:38:16Z," 
 
i agree    with a playmaker like that you want him with the ball and we are moving toward a running qb "
112200,BornToBeRed,1283294383," 
 
Green, TMart, Turner, Bubba.... What makes you think that? :D",2010-08-31T22:39:43Z," 
 
green  tmart  turner  bubba     what makes you think that  :d"
112401,centexhusker,1283304904,"I gotta make a trip up to the Metroplex to see Jammal play.  Any of you DFW folks seen him play?  If you have, I think we all would love to hear what you think.  It going to be fun to see Jammal in the Scarlet & Cream soon!  :)",2010-09-01T01:35:04Z,i gotta make a trip up to the metroplex to see jammal play   any of you dfw folks seen him play   if you have  i think we all would love to hear what you think   it going to be fun to see jammal in the scarlet & cream soon   :)
112521,Red Reign,1283310657,"You forgot Carnes....who in my opinion, may just be the starter in a couple of years....

   ",2010-09-01T03:10:57Z,"you forgot carnes    who in my opinion  may just be the starter in a couple of years    

   "
112537,mjohnson,1283311188,Thanks RR for the link and good point about Carnes.,2010-09-01T03:19:48Z,thanks rr for the link and good point about carnes 
112582,N2FL,1283313969," 
 
I dont want to try and speak for them, but what I took from that was the fact it takes a QB 2-3 years to really become a complete QB in terms of game management, footwork, reading defenses, proper audibles, etc. Turner could likely come in and get on the field somewhere as a true freshman. Maybe not, but I thought they meant that they could get 4-years out of him as a 'weapon' on offense, rather than 2 years as a QB......maybe I am wrong though.",2010-09-01T04:06:09Z," 
 
i dont want to try and speak for them  but what i took from that was the fact it takes a qb 2-3 years to really become a complete qb in terms of game management  footwork  reading defenses  proper audibles  etc  turner could likely come in and get on the field somewhere as a true freshman  maybe not  but i thought they meant that they could get 4-years out of him as a 'weapon' on offense  rather than 2 years as a qb      maybe i am wrong though "
112886,6thStHusker,1283354379,"Can you imagine a backfried of Turner and Green?  Get's my heart racing!

Reminds me of the days of yore with Frazier and another certain Green.....that worked out fairly well :)",2010-09-01T15:19:39Z,"can you imagine a backfried of turner and green   get's my heart racing 

reminds me of the days of yore with frazier and another certain green     that worked out fairly well :)"
113069,HUSKER 4 EVER,1283362652,It will be fun to see him at NU next fall whether it is at QB or some other position.  He will be a very special player,2010-09-01T17:37:32Z,it will be fun to see him at nu next fall whether it is at qb or some other position   he will be a very special player
113358,jikastew,1283375589,"I heard he tanked the SAT so USC would recruit him........................


No way Kiffin recruits someone with a score over 1300.",2010-09-01T21:13:09Z,"i heard he tanked the sat so usc would recruit him                        


no way kiffin recruits someone with a score over 1300 "
113516,Red Reign,1283383780,Aaron Green (Will visit Florida State on 18 Sept.)  will visit for the Texas game......as will Kevin Williams...,2010-09-01T23:29:40Z,aaron green (will visit florida state on 18 sept )  will visit for the texas game      as will kevin williams   
113608,HUSKER 4 EVER,1283387384,"If I was a recruit I'd come for the game as well.  That weekend will be crazy with all the anticioation for that game.  The crowd will be awesome.

Hope we top it off with a convincing win as we run all over them and stuff their running game.",2010-09-02T00:29:44Z,"if i was a recruit i'd come for the game as well   that weekend will be crazy with all the anticioation for that game   the crowd will be awesome 

hope we top it off with a convincing win as we run all over them and stuff their running game "
113733,Combat Yeoman,1283392026,11 or 12 elite recruits is probably about as high as you would want to go to be able to give the attention you want to them before and after the game.  Gets tough to manage above that I would think...,2010-09-02T01:47:06Z,11 or 12 elite recruits is probably about as high as you would want to go to be able to give the attention you want to them before and after the game   gets tough to manage above that i would think   
114019,KleinTxHusker,1283421987," I watched Russell Shepard for two years... a spectacuar HS athlete

A reality check...

Russell Shepard is not listed on LSU's depth chart at either QB or WR...  He graduated early to participate in spring practice and played some at WR last season...  He is either injured or behind six players at WR and even a true Frosh is listed at QB.",2010-09-02T10:06:27Z," i watched russell shepard for two years    a spectacuar hs athlete

a reality check   

russell shepard is not listed on lsu's depth chart at either qb or wr     he graduated early to participate in spring practice and played some at wr last season     he is either injured or behind six players at wr and even a true frosh is listed at qb "
114630,RedPhoenix,1283458121,Wow.  Impressive that Coach/Dad held him out of the games for not being a complete student athlete.,2010-09-02T20:08:41Z,wow   impressive that coach/dad held him out of the games for not being a complete student athlete 
114669,centexhusker,1283459868,"I like this part.  """"""""In the long run, I want to go to Nebraska and play football just like my father.""""""""  :D



Read more:  ",2010-09-02T20:37:48Z,"i like this part   """"""""in the long run  i want to go to nebraska and play football just like my father """"""""  :d



read more:  "
114705,IowaBugEater,1283461286,"195 yards on 11 carries...  wow.   17.7 yards per carry.

6'1 175 as a sophomore.",2010-09-02T21:01:26Z,"195 yards on 11 carries     wow    17 7 yards per carry 

6'1 175 as a sophomore "
115408,KleinTxHusker,1283485523," 

Thanks for the link...

My point is that as of the 8/29 depth chart posted on rivals; a True Frosh is ahead at QB and two of the top six WR are true freshman and two more are Sophomores...  Don't be penciling this year's Russell Shephard (meant to be a compliment) into a starting or even key back up role.

 ",2010-09-03T03:45:23Z," 

thanks for the link   

my point is that as of the 8/29 depth chart posted on rivals  a true frosh is ahead at qb and two of the top six wr are true freshman and two more are sophomores     don't be penciling this year's russell shephard (meant to be a compliment) into a starting or even key back up role 

 "
116092,Red Reign,1283552211,"Sylvester is ranked #25 on the Rivals JUCO Top 50 (Top 18 are 4****s)...really quick feet for a man so big....some nice offers for a JUCO recruit...

 

Jefferson City, MO
Coffeyville C.C.
Ht:6'3""""""""
Wt:310 lbs
40:5.1 secs
Bench Max:405
Class:2011 (Junior College - Dec Grad) 
Scholarships: Auburn, Baylor, Kansas, Kansas St., La. Tech, Mississippi, Nebraska, Texas Tech

Rivals: 3***5.7
Scout: 3***


            ",2010-09-03T22:16:51Z,"sylvester is ranked #25 on the rivals juco top 50 (top 18 are 4****s)   really quick feet for a man so big    some nice offers for a juco recruit   

 

jefferson city  mo
coffeyville c c 
ht:6'3""""""""
wt:310 lbs
40:5 1 secs
bench max:405
class:2011 (junior college - dec grad) 
scholarships: auburn  baylor  kansas  kansas st   la  tech  mississippi  nebraska  texas tech

rivals: 3***5 7
scout: 3***


            "
116137,ShortSideOption,1283555350,"Red Reign, or anyone else for that matter, do we have zero official visits for this game?  Obviously guys like Sterup, Starling, Davies, the closer folks can pay their own way since it's a night game.  But I figured we may have some people coming in since it's a night game and easier to travel to?",2010-09-03T23:09:10Z,red reign  or anyone else for that matter  do we have zero official visits for this game   obviously guys like sterup  starling  davies  the closer folks can pay their own way since it's a night game   but i figured we may have some people coming in since it's a night game and easier to travel to 
116154,twokgrad,1283556383,"How likely is it that Bubba makes it to Nebraska (percentage-wise)? 

The reason I ask is partially based on what has happened with Khiry Cooper. He has in fact played football and baseball at NU, but even as a WR he seems a bit behind the others on the depth chart. I would reason that a QB has a lot more work involved in being ready compared to a WR. So if Bubba is playing baseball in the spring instead of throwing slants, won't he have trouble keeping up? That leads me to think that he ends up in the MLB.",2010-09-03T23:26:23Z,"how likely is it that bubba makes it to nebraska (percentage-wise)  

the reason i ask is partially based on what has happened with khiry cooper  he has in fact played football and baseball at nu  but even as a wr he seems a bit behind the others on the depth chart  i would reason that a qb has a lot more work involved in being ready compared to a wr  so if bubba is playing baseball in the spring instead of throwing slants  won't he have trouble keeping up  that leads me to think that he ends up in the mlb "
116333,HuskerInOkieland,1283565062,"A dude named Zilch-Nothing Nada is the only visitor for this game.:D

And if you look toward the Official Visitor section, you may spot a tumbleweed rolling across the section and hear the sound of crickets chirping.

Seriously, opening day is not a good game for visitors. Too many last second details for the coaches to be working on.",2010-09-04T01:51:02Z,"a dude named zilch-nothing nada is the only visitor for this game :d

and if you look toward the official visitor section  you may spot a tumbleweed rolling across the section and hear the sound of crickets chirping 

seriously  opening day is not a good game for visitors  too many last second details for the coaches to be working on "
116412,BornToBeRed,1283568589,"Twok, I'd say the odds are stacked against us. But Bubba is really into what Nebraska has to offer. I personally would be surprised if Bubba made it to us, but you never know.

As for Bubba, I'm not sure how he's done. I wasn't home during the game, but Bubba's team is currently up 49-7 with 6 minutes left in the game. I'll post as soon as I have his stats.",2010-09-04T02:49:49Z,"twok  i'd say the odds are stacked against us  but bubba is really into what nebraska has to offer  i personally would be surprised if bubba made it to us  but you never know 

as for bubba  i'm not sure how he's done  i wasn't home during the game  but bubba's team is currently up 49-7 with 6 minutes left in the game  i'll post as soon as i have his stats "
116420,twokgrad,1283568940,Carl Crawford? :),2010-09-04T02:55:40Z,carl crawford  :)
116422,BornToBeRed,1283569128,"Announcers said Bubba had a TD run and a TD pass, but have not given more detail. I'm hoping I'll get more when the local station does a recap of the local games.",2010-09-04T02:58:48Z,announcers said bubba had a td run and a td pass  but have not given more detail  i'm hoping i'll get more when the local station does a recap of the local games 
116427,BigRedIggy,1283569303,I just got home from doing the birthday thing and flipped on the DVR. Haven't watched much of the game yet but Gardner Ed. got the ball first and on the first play of the game Bubba ran for an 80 yd TD. NICE!!!,2010-09-04T03:01:43Z,i just got home from doing the birthday thing and flipped on the dvr  haven't watched much of the game yet but gardner ed  got the ball first and on the first play of the game bubba ran for an 80 yd td  nice   
116428,BornToBeRed,1283569386,"Bubba had a 75 yard TD run on the first play of the game. QB Draw, got outside and got on his horse. Nobody was even close.

Watching these stats, Gardner did a ton of running. 

But Bubba's TD pass? a 29 yard BEAUTY! Rolled out to avoid the sack and floated it right into the endzone over the corner.",2010-09-04T03:03:06Z,"bubba had a 75 yard td run on the first play of the game  qb draw  got outside and got on his horse  nobody was even close 

watching these stats  gardner did a ton of running  

but bubba's td pass  a 29 yard beauty  rolled out to avoid the sack and floated it right into the endzone over the corner "
116430,BigRedIggy,1283569409,He also had a sweet 29 yd TD pass into the endzone.,2010-09-04T03:03:29Z,he also had a sweet 29 yd td pass into the endzone 
116439,BigRedIggy,1283569869,np. I have the other tv on and watching the highlights at the same time. It looks like GE has a couple real nice RBs to go along with Bubba. It seems most of his passes were while rolling out. That probably opens up the possibility of him just tucking the ball and taking off. He had a lot of long (30 - 50 yd) throws off his back leg. Incredible arm strength. He had a couple for sure deep TDs that were just plain dropped.,2010-09-04T03:11:09Z,np  i have the other tv on and watching the highlights at the same time  it looks like ge has a couple real nice rbs to go along with bubba  it seems most of his passes were while rolling out  that probably opens up the possibility of him just tucking the ball and taking off  he had a lot of long (30 - 50 yd) throws off his back leg  incredible arm strength  he had a couple for sure deep tds that were just plain dropped 
116445,BigRedIggy,1283570407,"Former Chiefs player Rich Baldinger does the color commentary, he said he was going to the game up in Lincoln tomorrow night and told Bo he was going to scout Bubba for him tonight. :)",2010-09-04T03:20:07Z,former chiefs player rich baldinger does the color commentary  he said he was going to the game up in lincoln tomorrow night and told bo he was going to scout bubba for him tonight  :)
116455,BigRedIggy,1283571089,"They said his nickname Bubba came from his Mom and Aunt because he was a 10 pound baby and the name just stuck. Rich Joked that he may just call up Bo and bring him up with him tomorrow as """"""""NU needs help at QB now"""""""".:rolleyes:

Said that Bubba really likes the coaching staff and that was the main reason he chose NU. They also said he wasn't to thrilled with NU moving to the Big Ten because of his family in Kansas. He wanted them to stay in the Big XII.

Just got a roughing the QB and Rich just dropped a Suh reference.",2010-09-04T03:31:29Z,"they said his nickname bubba came from his mom and aunt because he was a 10 pound baby and the name just stuck  rich joked that he may just call up bo and bring him up with him tomorrow as """"""""nu needs help at qb now"""""""" :rolleyes:

said that bubba really likes the coaching staff and that was the main reason he chose nu  they also said he wasn't to thrilled with nu moving to the big ten because of his family in kansas  he wanted them to stay in the big xii 

just got a roughing the qb and rich just dropped a suh reference "
116461,BigRedIggy,1283571305,Talking about how Starling needs to get his pads down when he runs. He is tall and lean and has taken a few hits while running straight up. Said he may not last very long in the next level with that running style.,2010-09-04T03:35:05Z,talking about how starling needs to get his pads down when he runs  he is tall and lean and has taken a few hits while running straight up  said he may not last very long in the next level with that running style 
116468,BigRedIggy,1283571715,Just threw a 50 yrd pass off balance...perfect strike. Once again Rich says he's calling Bo and bringing him with him. Other guy said if he can throw a 90 Plus mph baseball guess he should have no problem throwing an off balance throw off the left foot 50 yrds right on target.,2010-09-04T03:41:55Z,just threw a 50 yrd pass off balance   perfect strike  once again rich says he's calling bo and bringing him with him  other guy said if he can throw a 90 plus mph baseball guess he should have no problem throwing an off balance throw off the left foot 50 yrds right on target 
116469,BigRedIggy,1283571800,"Nice 48 yd scamper for Bubba. Smooth runner for a 6'5"""""""" guy. Right after the run he puts up a beauty 29 yrd TD throw. Ran a slow mo on his arm release. Perfect over the top quick release. Perfect mechanics. Course then they talked about how much the MLB like that same release.

Funny lil' story... before the game they asked him to tell them something about himself that people wouldn't know. He said """"""""You caught me off guard but I'm kinda a fan of the show The Bachelorette."""""""" """"""""OoooKaaay"""""""". He said """"""""They have a lot of very nice looking women on that show and I kinda enjoy watching them."""""""" Rich joked """"""""Well he will probably have a few of those around him soon....ur uh nevermind his parents probably don't want to hear that."""""""" :)",2010-09-04T03:43:20Z,"nice 48 yd scamper for bubba  smooth runner for a 6'5"""""""" guy  right after the run he puts up a beauty 29 yrd td throw  ran a slow mo on his arm release  perfect over the top quick release  perfect mechanics  course then they talked about how much the mlb like that same release 

funny lil' story    before the game they asked him to tell them something about himself that people wouldn't know  he said """"""""you caught me off guard but i'm kinda a fan of the show the bachelorette """""""" """"""""ooookaaay""""""""  he said """"""""they have a lot of very nice looking women on that show and i kinda enjoy watching them """""""" rich joked """"""""well he will probably have a few of those around him soon    ur uh nevermind his parents probably don't want to hear that """""""" :)"
116480,BigRedIggy,1283572859,"Half Time Stats:

 BVW     GE 
47      220   rush yds
92      99    pass yds
139     319  total yds
1         0    turnovers",2010-09-04T04:00:59Z,"half time stats:

 bvw     ge 
47      220   rush yds
92      99    pass yds
139     319  total yds
1         0    turnovers"
116485,BigRedIggy,1283573472,New QB in at 6:33 in the 4th. No indv stats given. Not even any team stats past half :(,2010-09-04T04:11:12Z,new qb in at 6:33 in the 4th  no indv stats given  not even any team stats past half :(
116489,BigRedIggy,1283573836,uhh think they gave Bubba a little extra credit on the last two scores. I missed the GE: TD B Starling 42 interception return  :),2010-09-04T04:17:16Z,uhh think they gave bubba a little extra credit on the last two scores  i missed the ge: td b starling 42 interception return  :)
116517,BornToBeRed,1283575863," Quarterback 
Bubba Starling
Gardner-Edgerton 
Passing: 5/10 140 Yards with 1 TD and 1 INT
Rushing: 9 Carries for 130 Yards and 1 TD (His long was 80 on the first play of the game for a TD)
 

Jamal Turner-Arlington Sam Houston
Passing: 13/25 for 116 Yards 1TD and 1 INT
Running: 17 Carries for 118 Yards for 1 TD
 

 Running Back 
 No Current RB Commits 

 Wide Receiver 
Daniel Davie-Beatrice
I’m having difficulty finding Davie’s stats, so here are his summaries in the article:
 
 
 
 
 

 Kicker 
Nikolas Sade-Wakefield High School
Wakefield posted a 30-0 shutout, with 4 TD’s and a Safety. That makes 4 PAT’s for Sade.
 ",2010-09-04T04:51:03Z," quarterback 
bubba starling
gardner-edgerton 
passing: 5/10 140 yards with 1 td and 1 int
rushing: 9 carries for 130 yards and 1 td (his long was 80 on the first play of the game for a td)
 

jamal turner-arlington sam houston
passing: 13/25 for 116 yards 1td and 1 int
running: 17 carries for 118 yards for 1 td
 

 running back 
 no current rb commits 

 wide receiver 
daniel davie-beatrice
i’m having difficulty finding davie’s stats  so here are his summaries in the article:
 
 
 
 
 

 kicker 
nikolas sade-wakefield high school
wakefield posted a 30-0 shutout  with 4 td’s and a safety  that makes 4 pat’s for sade 
 "
116535,Red Reign,1283577969,"Nice stuff....keep it coming...:)

Aaron Green hadd 22 carries for 217 yards tonight however, his team lost 29-24...

 ",2010-09-04T05:26:09Z,"nice stuff    keep it coming   :)

aaron green hadd 22 carries for 217 yards tonight however  his team lost 29-24   

 "
116643,Red Reign,1283606843,"This was his second game as he had a monster first game last week...FWIW his team has no defense at all....they gave up 48 points last week and just squeaked out a win....

His stats last night I wouldn't exactly say were bad (in fact under the circumstances I would say were impressive) as he accounted for 234 of his teams 287 total yards despite their very poor performance:

17 carries for 118 yards rushing  (6.94 yards per carry)

13 for 25 for 116 yards passing

 ",2010-09-04T13:27:23Z,"this was his second game as he had a monster first game last week   fwiw his team has no defense at all    they gave up 48 points last week and just squeaked out a win    

his stats last night i wouldn't exactly say were bad (in fact under the circumstances i would say were impressive) as he accounted for 234 of his teams 287 total yards despite their very poor performance:

17 carries for 118 yards rushing  (6 94 yards per carry)

13 for 25 for 116 yards passing

 "
116646,p-ville husker,1283607178,"Aaron had another great game, but his team lost to a 4A team Kerrville Tivy 39-34

Aaron had 22 carries, 217 yards, 2 TD's including a 85 yard run with 5:19 to go to take the lead only for Tivy to come back and take the lead with 3 minutes left and Madison could not score again.

Troy Williams the other RB that is going to UTSA had 16 carries, 209 yards and 2 TD's

Tivy QB was 41 for 75 passes, 4TD's and 0 Int for 503 yards. :wow:",2010-09-04T13:32:58Z,"aaron had another great game  but his team lost to a 4a team kerrville tivy 39-34

aaron had 22 carries  217 yards  2 td's including a 85 yard run with 5:19 to go to take the lead only for tivy to come back and take the lead with 3 minutes left and madison could not score again 

troy williams the other rb that is going to utsa had 16 carries  209 yards and 2 td's

tivy qb was 41 for 75 passes  4td's and 0 int for 503 yards  :wow:"
116647,Red Reign,1283607266,"His stats for the first two games:

Rushing:

56 carries for 416 yards (7.43 yards per carry) and 6 TDs

Passing:

21 for 39 for 230 yards and 2 TDs",2010-09-04T13:34:26Z,"his stats for the first two games:

rushing:

56 carries for 416 yards (7 43 yards per carry) and 6 tds

passing:

21 for 39 for 230 yards and 2 tds"
116665,werewasi,1283608491," 
 
Turner Gill?",2010-09-04T13:54:51Z," 
 
turner gill "
116668,p-ville husker,1283608623," A lot of SA kids are wanting to stay at home and play for UTSA....so he might be happy.  UTSA is going Div 1 in 2013 and the talk when they started up the football program they would join the Sun Belt and supposedly South Alabam is joining the Sun Belt in 2012 when they go Div 1 if that is still happening.

Imo the WAC is dead as Hawaii will go independent and talk is MWC is going to go after Houston and either UTEP or NMSU and then La tech will go to C-USA to replace Houston.",2010-09-04T13:57:03Z," a lot of sa kids are wanting to stay at home and play for utsa    so he might be happy   utsa is going div 1 in 2013 and the talk when they started up the football program they would join the sun belt and supposedly south alabam is joining the sun belt in 2012 when they go div 1 if that is still happening 

imo the wac is dead as hawaii will go independent and talk is mwc is going to go after houston and either utep or nmsu and then la tech will go to c-usa to replace houston "
116669,p-ville husker,1283608817,"Still trying to comprahend how a HS QB thru the ball 75 times in a 48 minute game? :wow:

Another HS game here was Austin High 66-63 in one OT over Belton who might have the top QB in the nation David Ash who is going to UT....both QB's had 6 throwing TD's and 1 running TD.",2010-09-04T14:00:17Z,"still trying to comprahend how a hs qb thru the ball 75 times in a 48 minute game  :wow:

another hs game here was austin high 66-63 in one ot over belton who might have the top qb in the nation david ash who is going to ut    both qb's had 6 throwing td's and 1 running td "
116768,twokgrad,1283613930,Do they not play defense in Texas? It seems like everyone I read about playing Texas High School football has HUGE offensive numbers.,2010-09-04T15:25:30Z,do they not play defense in texas  it seems like everyone i read about playing texas high school football has huge offensive numbers 
116769,twokgrad,1283614159,Lets hope he turns out to be Turner Gill. I prefer to have a logjam at QB...depth = competition right? And that makes everyone better.,2010-09-04T15:29:19Z,lets hope he turns out to be turner gill  i prefer to have a logjam at qb   depth = competition right  and that makes everyone better 
116842,KTexUNLfan,1283618607,You've got to love Texas high school football!,2010-09-04T16:43:27Z,you've got to love texas high school football 
